paragraph_id,article_id,paragraph_text
money-heist_paragraph_0000007,433,Money Heist Part 3 Official Trailer Netflix
money-heist_paragraph_0000001,434,"Part 4





Info

No. Episodes
8


Premiere date
April 3, 2020


Finale date
April 3, 2020

Chronology




← Previous
Next →




Part 3
Part 5





Part 4 (also referred to as the second part of season 2) of Netflix's Money Heist consists of 8 episodes. It was released on April 3, 2020."
money-heist_paragraph_0000002,434,"Money Heist Part 4 begins in chaos: The Professor thinks that Lisbon has been executed, Rio and Tokyo have blown up an army tank and Nairobi is struggling between life and death. The gang is going through one of its toughest moments and the rise of an enemy among its ranks will put the heist in serious danger."
money-heist_paragraph_0000003,434,"Part 4 begins with the robbers rushing to save Nairobi's life. While Tokyo stages a coup d'état and takes over command from Palermo, the Professor and Marseille deduce that Lisbon must still be alive and being interrogated by Sierra in a tent outside of the bank. They persuade Tamayo's assistant, Benito Antoñanzas, to help them, and The Professor is able to establish a 48-hour truce with the police."
money-heist_paragraph_0000004,434,"As the group manages to save Nairobi's life, the restrained Palermo creates chaos to reestablish his command by colluding with Gandía, the restrained chief of security for the Bank of Spain. Gandía escapes, begins communications with the police from within a panic room inside the bank, and participates in a violent cat-and-mouse game with the gang. Palermo is able to regain the trust of the gang and rejoins them. Gandía shoots Nairobi in the head, killing her instantly, but the gang later recapture him."
money-heist_paragraph_0000005,434,"As the police prepare another assault on the bank, the Professor exposes the unlawful torture of Rio and holding of Lisbon to the public. Due to this revelation, Sierra is fired and begins a pursuit of the Professor on her own. The Professor enlists external help to free Lisbon during her transfer to the Supreme Court. Part 4 concludes with Lisbon rejoining the gang within the bank, and with Sierra finding the Professor's hideout, holding him at gunpoint."
money-heist_paragraph_0000001,436,"Money Heist






General Information

Music by
Manel SantistebanIván Martínez Lacámara


Country of origin
Spain



Production Information

Production company(s)
Vancouver MediaAtresmedia


Distributor(s)
Netflix



Broadcast Information

Release date(s)
May 2, 2017 - December 3, 2021


No. seasons
3(Season 1: Part 1 & 2Season 2: 3 & 4Season 3:  5)


No. episodes
48



Money Heist (also known as La Casa de Papel) is a Spanish television heist crime drama series. Created by Álex Pina, the series was initially intended as a limited series to be told in two parts. It had its original run of 15 episodes on Spanish network Antena 3 from May 2, 2017 to November 23, 2017."
money-heist_paragraph_0000002,436,"Netflix acquired the global streaming rights in late 2017. It re-cut the series into 22 shorter episodes and released them worldwide, beginning with the first part on December 20, 2017, followed by the second part on April 6, 2018. In April 2018, Netflix renewed the series with a significantly increased budget for 16 new episodes total. Part 3, with eight episodes, was released on July 19, 2019. Part 4, also with eight episodes, was released on April 3, 2020. Part 5, with 10 episodes, had its first five episodes released on September 3, 2021 and the last five on December 3, 2021."
money-heist_paragraph_0000003,436,"The first two parts revolve around a long-prepared, multi-day assault on the Royal Mint of Spain in Madrid, in which a group of robbers take hostages as part of their plan to print and escape with €2.4 billion. It involves eight robbers, code-named after cities and led by the Professor from an external location."
money-heist_paragraph_0000004,436,"In the third part, the surviving robbers are forced out of hiding, and with the help of new members, they plan and perform an assault on the Bank of Spain. The fourth part continues this plot."
money-heist_paragraph_0000005,436,* Original episode count.
money-heist_paragraph_0000001,469,"Itziar Ituño






Full name
Itziar Ituño Martínez


Date of birth
June 18, 1974 (age 51)


Place of birth
Basauri, Basque Country, Spain


Nationality
 Spanish


Occupation
Actress


Alma mater
University of the Basque Country


Years active
1997-present


Role
Raquel Murillo





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Itziar Ituño (born June 18, 1974) is a Spanish actress. She portrays Raquel Murillo in the series Money Heist."
money-heist_paragraph_0000001,471,"Álvaro Morte






Full name
Álvaro Antonio García Morte


Date of birth
February 23, 1975 (age 51)


Place of birth
Algeciras, Cádiz, Spain


Nationality
 Spanish


Occupation
Actor


Years active
2002–present


Partner(s)
Blanca Clemente


Children
JulietaLeon


Role
The Professor





First appearance
Lastest appearance




Episode 1 (Part 1)
A Family Tradition (Part 5)





Álvaro Antonio García Morte (born February 23, 1975), known professionally as Álvaro Morte, is a Spanish actor. He portrays The Professor in the series Money Heist."
money-heist_paragraph_0000001,473,"Alba Flores






Full name
Alba González Villa


Date of birth
October 27, 1986 (age 39)


Place of birth
Madrid, Spain


Nationality
 Spanish


Occupation
Actress


Years active
2004–present


Award(s)
Ondas Award for Best Female Performer in Fiction (2015, Vis a Vis)Spanish Actor's Union Awards Best Supporting Actress in a Television Series (2016, Vis a Vis)Premios Iris Best Actress Award (2019, Money Heist)


Role
Nairobi





First appearance
Lastest appearance




Episode 1 (Part 1)
Astray (Part 3)





Alba González Villa (born October 27, 1986), known professionally as Alba Flores, is a Spanish actress. She portrays Nairobi in Netflix’s Money Heist."
money-heist_paragraph_0000001,490,"Game Over









Part
Number




4
01





Air date
April 3, 2020


Director
Koldo Serra


Writer(s)
Esther MoralesAna BoyeroJuan Salvador López



Chronology


← Previous
Next →




Astray
Berlin's Wedding





Game Over is the first episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,490,"Anger and grief heighten tensions between the group. The Professor, while in mourning, attempts to make a daring and dangerous escape."
money-heist_paragraph_0000003,490,"The gang rushes to save Nairobi's life, but given the risks surrounding the surgery that they must perform on her, she pleads to be released to the police so that she can get proper care. After an argument between gang members develops about the decision to perform surgery on Nairobi, Tokyo stages a coup d'état. However, Palermo convinces the others that Nairobi cannot be turned in to the police, as he has received the news that Lisbon was apparently executed and he cannot let Nairobi be killed too. Tokyo leads the surgery with the video aid of Dr. Ahmed, a surgeon in Pakistan."
money-heist_paragraph_0000004,490,"Meanwhile, the Professor, at first distraught at believing Lisbon to be executed, manages to escape the forest after Marseille lures the police away with a tracker they believe to be the Professor escaping. As the Professor had explained to Lisbon beforehand as part of Plan Hamelin, Marseille crashes his car on a country road to make it appear like an accident, and plants evidence to lend believability to the site. The Professor develops a truce with Tamayo for 48 hours to assess Nairobi."
money-heist_paragraph_0000005,490,"In flashback, Nairobi convinces Tokyo that she ask the Professor to be the leader of the heist, but the Professor insists that since Palermo came up with the idea for the heist, he will be in charge."
money-heist_paragraph_0000006,490,"When Denver asks the hostages to donate O-negative and A-negative blood for Nairobi, Arturo donates A-positive blood, as he knew his blood group was A but he did not know whether it was positive or negative. This angers Denver. When he comes to know that Arturo came near Stockholm and gave her a hard-on while brushing against her, he is so enraged that he pummels Arturo with his fist repeatedly, even though she begs him not to."
money-heist_paragraph_0000007,490,"As Marseille and the Professor escape from the forest and a ravaging bull, the Professor recounts his happy memories with Lisbon and breaks down."
money-heist_paragraph_0000008,490,"At the end of the episode, Tamayo notices encrypted signals from the bank and orders Martínez to block the gang's call with Dr. Ahmed, placing them in grave danger of losing Nairobi."
money-heist_paragraph_0000009,490,To be added
money-heist_paragraph_0000001,491,"Berlin's Wedding









Part
Number




4
02





Air date
April 3, 2020


Director
Javier Quintas


Writer(s)
Ana BoyeroJuan Salvador LópezEmilio DíezLuis Moya



Chronology


← Previous
Next →




Game Over
Anatomy Lesson





Berlin's Wedding (  Spanish:   La Boda de Berlín ) is the second episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,491,Palermo shocks the group with his actions. Sierra pressures her subject to take a deal. The Professor remembers his brother's wedding.
money-heist_paragraph_0000003,491,"With the bank Governor's help, Tokyo ultimately leads the successful surgery on Nairobi, removing the bullet by cutting out a portion of her lung. With Tokyo in charge, the egocentric Palermo is about to walk out of the bank but he is restrained to a chair by the gang. Meanwhile, Lisbon is transported to a police tent outside the bank, where she is interrogated by Sierra."
money-heist_paragraph_0000004,491,"Tokyo calls the Professor, who is furious at her coup, as Palermo alone knows how to extract the gold. However, Tokyo helps him deduce that the police had actually staged Lisbon's execution and she is being interrogated inside the police tent. If Lisbon were actually killed, news of it would have reached the gang, but there has not been any such news as there was none with Rio's interrogation."
money-heist_paragraph_0000005,491,"In flashback, Marseille, Bogota and The Professor celebrate Berlin's wedding to Tatiana, but the Professor expresses concern to Berlin about marrying since he has a terminal illness. In the present, the Professor and Marseille break into the apartment of Tamayo's assistant, Antoñanzas, but he jumps out of his window into the pool below."
money-heist_paragraph_0000006,491,"Sierra tells Lisbon that if she cooperates, her probable 30-year sentence would potentially be reduced to 10 years, and that she would be out in five years."
money-heist_paragraph_0000001,493,"Anatomy Lesson









Part
Number




4
03





Air date
April 3, 2020


Director
Álex Rodrigo


Writer(s)
Ana BoyeroJuan Salvador López



Chronology


← Previous
Next →




Berlin's Wedding
Pasodoble





Anatomy Lesson (  Spanish:   Lección de Anatomía ) is the third episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,493,The Professor's mole attempts to pass along his message to the person inside the tent. Denver's jealousy toward Mónica and Rio's friendship heightens.
money-heist_paragraph_0000003,493,"The Professor and Marseille help Antoñanzas out of the pool, and persuade him to do tasks for them by offering him €1 million. They fit his apartment with fake bombs as an alibi if the police discover him working for the Professor. A"
money-heist_paragraph_0000004,493,"Antoñanzas admits that Lisbon is being held in the tent; the Professor gives him his watch to wear so that Lisbon would be know that the Professor is aware that he knows that she is alive and being held by the police in the tent. Lisbon's ex-husband, Alberto, examines the ambulance that the Professor and Lisbon had used for mobile transportation and broadcasting, and finds a phone SIM card that Lisbon had attempted to destroy. Although burnt, the SIM card is able to be analyzed, and the police find one call that was made to Mindanao, Philippines—where Lisbon's mother and daughter are staying. Sierra tells Lisbon that they know where they live, and allows Lisbon to call them so they can leave before the police show up."
money-heist_paragraph_0000005,493,"Just as Lisbon is about to make the call, Antoñanzas sets a coffee down on the table, and noticing that he is wearing the Professor's watch, she stops. In flashbacks, the Professor raises reservations of Palermo's ability to be a team player to Berlin, who has concern that he has more love for the plan and being in command than for the team."
money-heist_paragraph_0000006,493,"In the present, Palermo creates chaos to reestablish his command by colluding with Gandía, the restrained chief of security for the Bank of Spain; he dislocates his thumbs in order to slip through his handcuffs as verbally aided by Palermo. Rio, guarding the hostages, is emotionally unable to stop Gandía from escaping. Nairobi becomes conscious."
money-heist_paragraph_0000007,493,To be added
money-heist_paragraph_0000001,494,"Pasodoble









Part
Number




4
04





Air date
April 3, 2020


Director
Jesús Colmenar


Writer(s)
Emilio DíezLuis Moya



Chronology


← Previous
Next →




Anatomy Lesson
5 Minutes Earlier





Pasodoble (  Spanish:   Suspiros de España ) is the fourth episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,494,"In the past, Berlin predicts that Gandía will cause problems for the operation. Sierra's interrogation of Lisboa leads to a personal revelation."
money-heist_paragraph_0000003,494,"The gang rush to find Gandía. Gandía has already found Nairobi and attempts to suffocate her with a pillow, but she is able to stab him in the neck with a needle; he flees as the gang rush to Nairobi. Arturo attempts to rouse the hostages and bring them together as the Resistance, but Stockolm and Denver stops him."
money-heist_paragraph_0000004,494,"On being asked by Lisbon about her husband, Germán, Alicia Sierra informs her that he died two months ago from pancreatic cancer. Tamayo thinks that Sierra is unfit for the job, but she informs the team that there is no one as qualified for leading it as she is, since she is constantly calculating moves against the Professor."
money-heist_paragraph_0000005,494,"Gandía later almost kills Helsinki by hanging as he drops a noose around his neck from the ceiling. Tokyo and Bogotá save Helsinki. Before Gandía retreats to a secret panic room, he cuts the telecommunication cords that render the Professor's cameras in the bank inoperative. The panic room is equipped with weapons and a communication centre, which Gandía uses to communicate with Tamayo."
money-heist_paragraph_0000006,494,"Tamayo tells him that they are under a truce with The Professor, but he wants to coordinate an attack. Benito Antoñanzas tells the Professor that Gandía is communicating with the police from a panic room, and as the Professor relays this information to Tokyo, Gandía knocks her out from behind."
money-heist_paragraph_0000001,495,"5 Minutes Earlier









Part
Number




4
05





Air date
April 3, 2020


Director
Koldo SerraÁlex Rodrigo


Writer(s)
Ana BoyeroJuan Salvador LópezEmilio DíezLuis Moya



Chronology


← Previous
Next →




Pasodoble
TKO





5 Minutes Earlier (  Spanish:   5 Minutos Antes ) is the fifth episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,495,Denver turns to an undercover source for help. Nairobi attempts to motivate her team as the danger around them intensifies.
money-heist_paragraph_0000003,495,"In flashbacks, Denver and Moscow ask the Professor if Juan, Moscow's godchild, can join them in the heist, but the Professor does not think it is a good idea."
money-heist_paragraph_0000004,495,"In the present, Gandía restrains Tokyo in the panic room, and announces on the bank's intercom that he has Tokyo, and that Palermo was the one who aided his escape. In flashbacks, Berlin tells the Professor that the dozens of hostages could stage a rebellion at some point, and that it would be wise to have an infiltrated member pose as a hostage to diffuse the situation if one arises."
money-heist_paragraph_0000005,495,"The Professor, Moscow and Denver meet Juan, who is now a trans woman that goes by Julia. In the present, she poses as a hostage in the bank, and goes by ""Manila."""
money-heist_paragraph_0000006,495,"Palermo admits to the Professor that what Gandía said is true; the Professor assures he will be punished later, and orders the group to unchain him. The robbers continue to melt down the gold in the foundry—43.5 tonnes at that point. While in the freight elevator, Bogotá and Nairobi kiss passionately and she says that they should marry when they get out of the bank."
money-heist_paragraph_0000007,495,"As Rio and Denver enter an elevator, Gandía throws a grenade into it just as the doors close, and the two muffle the grenade with their bulletproof vests and helmets. They survive the explosion, and the gang rushes to their position. As a shootout ensues between Gandía and all members of the gang, with the exception of the restrained Tokyo and wheelchair-bound Nairobi who guards remains armed in a bathroom, Gandía escapes through a duct vent. The vent leads him to the room Nairobi is in, and he headlocks her."
money-heist_paragraph_0000001,501,"TKO









Part
Number




4
06





Air date
April 3, 2020


Director
Javier Quintas


Writer(s)
Esther Martínez LobatoEmilio DíezLuis Moya



Chronology


← Previous
Next →




5 Minutes Earlier
Strike the Tent





TKO (  Spanish:   KO técnico ) is the sixth episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,501,"With Nairobi held hostage, Gandia negotiates with the crew. The Professor desperately seeks a new plan to save his team."
money-heist_paragraph_0000003,501,"The gang hears Nairobi's gun fire, and they rush to her. Gandía shoots a hole through the door and forces her head through it while he ties her hands to the door."
money-heist_paragraph_0000004,501,"In flashback, Nairobi asks the Professor to be the father of her child by in vitro fertilisation because she believes the Professor to have good genes. Initially opposed to the idea, the Professor agrees. In the present, although the panic room is not present on the bank's blueprints, the Professor deduces the location of the panic room to be in the vicinity of the governor's office—behind the governor's bathroom."
money-heist_paragraph_0000005,501,"The Professor tells Palermo this. Tamayo and Suárez plan an assault on the bank. Meanwhile, having deduced the point of departure of the aircraft which took Rio to Spain, the Professor sends Marseille to Algeria, where the police tortured Rio, to gather intel. In flashback, Nairobi celebrates with the other women the fact that the Professor has agreed to have a child with her, which she has tentatively named Ibiza."
money-heist_paragraph_0000006,501,"Gandía unties Nairobi and uses her to escape while the group holds him at gunpoint.  having promised  to kill her, he shoots her in the head as he escapes, and within seconds she is dead. Shocked, everyone starts firing at him, and Denver throws a grenade at him, injuring him."
money-heist_paragraph_0000007,501,To be added
money-heist_paragraph_0000001,505,"Strike the Tent









Part
Number




4
07





Air date
April 3, 2020


Director
Koldo Serra


Writer(s)
Emilio DíezLuis MoyaAna BoyeroJuan Salvador López



Chronology


← Previous
Next →




TKO
The Paris Plan





Strike the Tent (  Spanish:   Tumbar la carpa ) is the seventh episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,505,The group reels following the attack on one of their own. The Professor puts his adjusted plan in motion with the help of new recruits and Palermo.
money-heist_paragraph_0000003,505,"In a flash forward, Gandía communicates with Tamayo that he has eliminated Nairobi and Tokyo, and that he is heading to the roof where he needs a helicopter. In the present, a wounded Gandía makes it back to the panic room. The gang uncover the tunnel to the panic room behind the governor's bathroom. Palermo informs the Professor that Nairobi has been killed. Meanwhile, the police use robots to defuse a bomb at the front entrance of the bank."
money-heist_paragraph_0000004,505,"Tamayo calls Gandía's communications centre, but the telecommunication cords are cut by Bogotá before he can answer. The Professor tells the gang to drill a hole through to the panic room and inject narcotic gas to incapacitate Gandía before rescuing Tokyo."
money-heist_paragraph_0000005,505,"The Professor gets people to put up posters all over Madrid that bear the face of Rio with the title ""buried alive,"" and nationally broadcasts a video of Rio recounting his illegal detainment by police and his torture. Tamayo insists that they will have to vehemently deny these accusations to the press. Meanwhile, the Professor enlists Benjamín, father of Manila, and his crew to participate in a plan to free Lisbon."
money-heist_paragraph_0000006,505,"In a press conference, Colonel Prieto denies Rio's accusations, but Marseille forces a man who took part in Rio's torture in Algeria to corroborate Rio's story, which is broadcast nationally via video during the press conference. This deflates Tamayo's plans, and he calls off the assault on the bank. Tamayo tells Sierra that she has to take the blame, and although she will be fired, she will be paid from reserve funds and promises no prison time."
money-heist_paragraph_0000007,505,"Meanwhile, Gandía unties Tokyo to remove the shrapnel from his back; she knocks him unconscious and the group frees her. The Professor then nationally broadcasts a video of himself exposing the illegal detainment of Lisbon inside the tent outside the bank. The Ministry of the Interior takes over Lisbon's custody, and removes her from the tent."
money-heist_paragraph_0000001,508,"The Paris Plan









Part
Number




4
08





Air date
April 3, 2020


Director
Jesús Colmenar


Writer(s)
Ana BoyeroEmilio DíezLuis MoyaJuan Salvador López



Chronology


← Previous
Next →




Strike the Tent
The End of the Road





The Paris Plan (  Spanish:   Plan París ) is the eighth and final episode of Part 4 of Netflix's Money Heist. It aired on April 3, 2020.[1]"
money-heist_paragraph_0000002,508,"The Professor, Benjamin, and the others attempt to free Lisboa. Tokyo's anger threatens her faith in the plan. Sierra takes matters into her own hands."
money-heist_paragraph_0000003,508,"In flashbacks, Berlin confronts Palermo about his obvious feelings towards him, and also reveals his own feelings for Palermo. They passionately kiss, however, Berlin says they must part ways and give up the plan because their love would interfere too much."
money-heist_paragraph_0000004,508,"In the present, Sierra admits to the press that she had used Nairobi's son to lure her to the window to be shot, that she was later killed by the chief of security of the bank, Gandía, as supported by Colonel Tamayo, and that Rio was buried alive. Tamayo watches her televised speech in disgust."
money-heist_paragraph_0000005,508,"Benjamín and Marseille go to a Chinese restaurant to begin constructing a tunnel that leads to the parking garage of the Supreme Court, where Lisbon is brought to testify. Meanwhile, Gandía is restrained and regains consciousness. As Sierra is fired and legal proceedings are initiated against her, she begins a pursuit of the Professor on her own."
money-heist_paragraph_0000006,508,"Sierra deduces that Antoñanzas must be a mole, and tracks down his wife. Sierra extracts information from her that he had been found in the pool with two friends in the middle of the night. Sierra holds the security guard of the apartment building at gunpoint in order for her to get the security camera footage, and finds the footage of Antoñanzas being helped out of the pool by the Professor, as well as the license plate of his car from the parking lot."
money-heist_paragraph_0000007,508,"Meanwhile, the Professor transmits a signal of a fake parking garage so that Benjamín and his crew can drill the hole to the parking garage and rescue Lisbon without being noticed by the guards. At the bank, the gang forces Gandía to radio to Tamayo that he plans to begin another attack. Meanwhile, Benjamín and his crew disguise themselves as a judge, lawyer and prisoner, and when Lisbon is escorted from the court through the parking garage, they take control of the guards. They strap them with bombs, bring in a woman disguised as Lisbon, and force them to take their normally scheduled route outside of the parking garage. Lisbon crawls through the tunnel from the parking garage to the Chinese restaurant. As the gang fires their weapons, they force Gandía to radio to Tamayo that he is going to the roof and requests to be airlifted out."
money-heist_paragraph_0000008,508,"The Professor intercepts Tamayo's request for a helicopter, and brings his own, that was acquired on the black market, piloted by Marseille to transport Lisbon to the bank. The gang creates a ruse on the roof to create the impression that Gandía is fighting."
money-heist_paragraph_0000009,508,"Lisbon, disguised as police, descends onto the roof, and is reunited with the gang; they cheer and chant ""for Nairobi!"" just as Sierra finds the Professor's hideout, and holds him at gunpoint and taunting him saying that Checkmate."
money-heist_paragraph_0000001,555,"Marseille





							Part 5 V2
							
						



							Part 5 V1
							
						



							Part 4
							
						



							Part 3
							
						

































Biographical Information

Full Name
Jakov


Nickname(s)
The mute guy (by Denver)[1]


Gender
Male


Status
Alive



Relationships

Family
Sofía (pet ferret)


Friends
The ProfessorTokyoRioBenjamín MartínezDenverMónica GaztambideManilaMatías CañoHelsinkiLisbonBogotáPalermoBerlinRafaelTatianaAlicia Sierra


Enemies
Denver (formerly)Alicia Sierra (formerly)



Professional Information

Occupation
Hitman (formerly)Robber


Affiliation
Bank of Spain robbers



Series Information

Part(s)
3, 4, 5


Portrayed by
Luka Peroš


Voice Actor
Luka Peroš (English, New)[2]






First appearance
Latest appearance




We're Back
A Family Tradition





Jakov, better known by his code name Marseille, is a character in the Money Heist series."
money-heist_paragraph_0000002,555,He appears as a recurring character in season 3 and as one of the main characters in season 4. He has never entered in the bank but helps the gang and the Professor from the outside.
money-heist_paragraph_0000003,555,"Not much is known about Marseille's early life. It was mentioned that he was a hitman. The only family he spoke of was his late dog, Pamuk (named after a village located in Somogy County, Hungary; it means 'cotton' in Turkish)."
money-heist_paragraph_0000004,555,"In ""Strike the Tent"", he mentions that he speaks Spanish, German, English, French, Italian, Croatian and Serbian."
money-heist_paragraph_0000005,555,He has a pet ferret named Sofía.
money-heist_paragraph_0000006,555,"Marseille was a friend of Berlin, as we see him at Berlin and Tatiana's wedding. At Berlin's Wedding, Marsielle dances with the Professor, Bogotá, Tatiana, and Berlin."
money-heist_paragraph_0000007,555,Marseille heading into the Monastery of San Giovanni.
money-heist_paragraph_0000008,555,Marseille mainly works as a silent intermediary between the police and the Professor. He uses two phones and is always moving so they cannot track the Professor and so they can't catch him. He also works as the Professor's man on the field.
money-heist_paragraph_0000009,555,"After Raquel is captured by the police, Marseille crashes his car and stages the scene to make it look like the Professor is badly hurt. He is seen doing everything he can to help the Professor. He eventually goes to Algeria for the Professor to capture and record damning evidence against the police and the Spanish government."
money-heist_paragraph_0000010,555,Marseille is a calm man. He doesn't speak much and is sometimes mistaken as mute. He is vegetarian and claims that he would never hurt an animal.
money-heist_paragraph_0000001,557,"Bogotá





							Part 5 V2
							
						



							Part 5 V1
							
						



							Part 4
							
						



							Part 3
							
						

































Biographical Information

Full Name
Santiago López


Nickname(s)
Alpha Male (by Tokyo)Sandokan by (César Gandía)[1]Güey (by Julián)[2]Big guy (by Palermo)[3]


Gender
Male


Status
Alive



Relationships

Family
Emilio (son)Julián (son)Erik (son)Hanna (daughter)Drazen (son)Yaris (daughter)Ivanna (daughter)


Romance(s)
7 unnamed women[4] Nairobi (girlfriend)


Friends
The ProfessorHelsinkiTokyoDenverRioStockholmMarseillePalermo LisbonMatías CañoAgustín MonteroAlfonsoBerlin


Enemies
Gandía



Professional Information

Occupation
WelderRobber


Affiliation
Bank of Spain robbers



Series Information

Part(s)
3, 4, 5


Portrayed by
Hovik Keuchkerian


Voice Actor
Danny Fehsenfeld (English, New)[5]






First appearance




We're Back





Santiago López, better known by the code name Bogotá, is a character in the Netflix series Money Heist series, appearing as a main character in season 3 and season 4. He was part of the crew who carried out the robbery at the Bank of Spain."
money-heist_paragraph_0000002,557,"Not much is known about Bogotá's early life. He has seven children around the world: Emilio (Venezuela), Julián (Mexico), Erik (Iceland), Hanna (Finland), Drazen (Montenegro), Yaris (Greece), and Ivanna (Ukraine). He was present at Berlin's wedding with Tatiana."
money-heist_paragraph_0000003,557,"Prior to the Bank of Spain heist, He also participated in the Fredericksborg castle heist alongside Rafael, Tatiana, Marseille and Berlin which he take the role of a SCUBA diver."
money-heist_paragraph_0000004,557,"During the Bank of Spain heist, he helps Berlin in a flashback scene by setting off a small explosive in the basement of the bank, whilst Berlin is with the Governor in his office."
money-heist_paragraph_0000005,557,"In season 4, he fell in love with Nairobi."
money-heist_paragraph_0000006,557,"Bogotá is the world's best welder and has a vital role in the heist at the Bank of Spain. He is the main member in charge alongside Nairobi to lead the group that is melting the gold bricks in the national reserve into grains of gold at the Bank of Spain. It is through his talents of welding that the team is able to pull-off the successful extraction of the gold from the flooded vault. His welding and heroic efforts (placing a bomb underwater while being present in the enclosed vault, welding underwater without an oxygen tank) allow the heist to move forward as planned initially."
money-heist_paragraph_0000007,557,He is a tall man with a dad-bod type physique and dark brown hair with a slightly lighter brown beard. He has brown eyes.
money-heist_paragraph_0000008,557,"Bogotá is generally a good guy who respects his team and is willing to help his colleagues out. He acts like a typical alpha male as he is tough and brave, but also makes slightly sexist remarks that objectify Nairobi. When she calls him out, he learns from this mistake. He doesn’t like vegans much."
money-heist_paragraph_0000009,557,"Bogotá believes that a good father is one that behaves exactly the same way they did before becoming a father, and he believes himself to be a good one. He admits that he's not a present father and that he only shows up unannounced from time to time, but he claims that he takes care of all of his children. Bogotá says that he doesn't ask them for anything but, nonetheless, they throw their arms around his neck and cover him with kisses simply because he's their father. He keeps a photo of each of his seven children in his wallet and seems to know them to a certain degree, judging by the way he describes them to Nairobi and Denver."
money-heist_paragraph_0000010,557,"Emilio is the oldest of Bogotá's children and lives in Venezuela. Julián lives in Mexico City; he's growing a mustache and calls Bogotá ""güey"" (dude). Erik, from Iceland, who Bogotá says is funny as hell. Hanna, a violinist, lives in Finland and is described as being a beautiful girl. Drazen from Montenegro, who Bogotá labels as a really boring kid. Yaris lives in Thessaloniki (Greece) and who Bogotá says is quite a character. Ivanna is ill-tempered, lives in Odessa (Ukraine) and is an artist."
money-heist_paragraph_0000011,557,"Initially, Bogotá and Nairobi banter with one another. When he says something sexist and Nairobi stands up for herself, he is smitten. He falls in love with Nairobi, but Nairobi tells him she wouldn't even touch him with a 10-foot pole. Yet, when she gets shot initially in the lung and has surgery, Bogotá is by her bedside throughout her recovery ensuring she is safe. While she is still asleep from the surgery, he prepares a means of transportation for her as he knows it will be difficult for her to walk and she will want to be involved in the heist still. This expresses how much he cares for Nairobi. When she wakes up, he confesses his love for her by saying he can imagine her dressed in white saying ""suck dick."" She reciprocates these feelings and they share an intimate moment looking into one another's eyes."
money-heist_paragraph_0000012,557,"Post surgery and their visit to the team working on melting the gold, Nairobi and Bogotá are alone in an elevator together. She teases him that he is being shy and not flirting with her anymore. He explains he does not want to take advantage of her while she is hurt, and she teases him and asks if he still wants to be a couple. He proves he cares about her by simply kissing her. She mocks him, saying ""You call that a kiss?"" Nairobi gets up with the help of Bogotá and they share a passionate kiss in the elevator."
money-heist_paragraph_0000013,557,"Bogotá continues to take care of Nairobi as Gandía is on the loose. However, once he has to leave her to help his fellow gang members, she is taken hostage by Gandía in the bathroom. Bogotá is devastated and desperately wants to save Nairobi and hopes he can with the help of his team."
money-heist_paragraph_0000014,557,"Matías and Bogotá have been associates for 6 years. However, their relationship doesn't appear to be amicable. Bogotá was angry at Matías for pretending not to comply with orders in front of other hostages. He reveals that he has wanted to slam Matías' head against a wagon 6 times."
money-heist_paragraph_0000015,557,Agustín is one of the welders that work under Bogotá as a smelter during the heist.
money-heist_paragraph_0000016,557,Alfonso is one of the welders that work under Bogotá as a smelter during the heist.
money-heist_paragraph_0000001,559,"Manila





							Part 5 V2
							
						



							Part 5 V1
							
						



















Biographical Information

Full Name
Julia Martínez


Nickname(s)
Juanito (by Denver pre-transition)


Gender
Female


Status
Alive



Relationships

Family
Denver (cousin)Benjamín Martínez (father)Moscow (godfather)


Romance(s)
Denver (kissed)


Friends
Matías CañoTokyoNairobiThe ProfessorPalermoHelsinkiDenver Stockholm Bogotá Marseille LisbonMoscow


Enemies
Arturo Román



Professional Information

Occupation
Hostage Control Robber


Affiliation
Bank of Spain robbers



Series Information

Part(s)
3, 4, 5


Portrayed by
Belén Cuesta






First appearance
Latest appearance




A Quick Vacation
A Family Tradition





Julia Martínez, also known by her code name, Manila, is a character in the Netflix series Money Heist, portrayed by actress Belén Cuesta. Julia joined the crew of robbers as requested by Moscow and Denver to The Professor, as they promised her father, Benjamin, that they would take care of her."
money-heist_paragraph_0000002,559,"Although she was not included in the Royal Mint of Spain robbery, she did participate in the Bank of Spain heist. Her task consists of being among the other hostages, pretending to be one of them as a form of crowd control."
money-heist_paragraph_0000003,559,"She constantly fakes needing to go to the bathroom to be able to inform the robbers about any developments. She is eager to drop the ruse and join the other robbers and eventually does so to prevent Arturo Román from revolting, shooting him in the leg."
